min ax,max ax,mean ax,median ax,mad ax,sd ax,tdiff ax,iqr ax,entropy ax,skew ax,kurt ax,rms ax,pos jumps ax,neg jumps ax,min ay,max ay,mean ay,median ay,mad ay,sd ay,tdiff ay,iqr ay,entropy ay,skew ay,kurt ay,rms ay,pos jumps ay,neg jumps ay,min az,max az,mean az,median az,mad az,sd az,tdiff az,iqr az,entropy az,skew az,kurt az,rms az,pos jumps az,neg jumps az,min gx,max gx,mean gx,median gx,mad gx,sd gx,tdiff gx,iqr gx,entropy gx,skew gx,kurt gx,rms gx,pos jumps gx,neg jumps gx,min gy,max gy,mean gy,median gy,mad gy,sd gy,tdiff gy,iqr gy,entropy gy,skew gy,kurt gy,rms gy,pos jumps gy,neg jumps gy,min gz,max gz,mean gz,median gz,mad gz,sd gz,tdiff gz,iqr gz,entropy gz,skew gz,kurt gz,rms gz,pos jumps gz,neg jumps gz,label
-32768,32767,3394.3,1178.0,9925.849999999997,15163.949090211505,203,2371.0,-4.554120904376099,0.09334901618914854,0.7669075517730102,15164.740581361753,3,4,1736,32767,10465.3,6448.0,6552.35,8889.716495982724,-611,4543.0,-4.554120904376099,1.6809245582477763,1.6245157030432376,13586.692404702479,1,1,-32768,23604,-13529.0,-10930.0,10728.9,15460.55729233179,305,16779.0,-5.741446071165521,0.7112036074976821,0.5753986420519723,20251.20320376051,3,4,-26828,32767,-1444.15,-8.0,12673.395,18181.583844142373,-610,14549.5,-4.905273398029051,0.5381195982303113,-0.20833374546598726,17779.962338261575,2,4,-32768,32767,647.1,-199.5,12668.64,18668.09970285646,408,9190.0,-5.137466207517787,0.1280297633054933,-0.18427600348489825,18206.9159277457,4,2,-32768,32767,3698.6,1702.0,12091.679999999998,16388.033726183454,408,15140.5,-4.554120904376099,-0.05921516345631635,-0.05224237250950825,16395.69787779709,3,3,1
-32768,32767,3875.5,1158.0,11246.05,15800.091587009701,204,7148.0,-4.554120904376099,0.1519465038726178,0.32027373746915266,15880.184183440695,3,4,2476,32767,11918.45,6908.0,8463.275000000005,10867.819659677058,102,6441.0,-4.905273398029051,1.2957488620189583,-0.053011153330012384,15945.327821967161,1,1,-32768,16844,-15091.0,-11624.0,10216.0,13674.78379315277,306,16646.0,-4.905273398029051,0.6340766588318053,0.2940942258761954,20134.249606081674,3,4,-26535,32767,1363.25,268.0,9247.475,14947.398495267187,-305,3320.5,-4.554120904376099,0.7279905115918841,0.6346738901153834,14632.56424041938,2,4,-32768,32767,1796.3,-7.0,11596.09,17663.97201293311,407,5937.75,-4.786313713864835,0.02600475469277785,0.13693028251056782,17310.164805685705,4,2,-32768,32767,2506.2,884.0,11006.66,16736.75493164984,305,6304.75,-4.905273398029051,0.19427770719018925,0.28645333247419824,16504.364749968416,3,3,1
-32768,32767,3981.1,1286.0,11942.05,17410.412942592113,204,6077.0,-4.554120904376099,-0.16284683120509658,0.021456369341713355,17430.304417880947,3,4,-1760,32767,11226.1,6684.0,7913.740000000001,9966.009246697655,-712,9395.0,-4.554120904376099,1.1454139911074162,0.08172057772417585,14845.221268138781,1,1,-32768,26516,-13432.4,-10732.0,10048.56,14664.311703121828,305,11555.0,-5.315084951819779,0.6829707481058319,1.1158949297855854,19614.26281051623,3,4,-32768,32767,-1031.75,-302.0,11190.45,18238.370073397746,-509,4087.25,-4.905273398029051,0.31708562337936946,0.11694725929248051,17806.480389172928,2,4,-32768,32767,91.1,367.5,11467.8,18652.681412714115,509,4222.75,-5.137466207517787,-0.019759380996624828,0.1631123994618533,18180.61321573065,4,2,-32768,32767,782.65,41.0,9625.68,15519.658013985121,305,4615.5,-4.554120904376099,0.1641923081659538,0.7438024035871154,15146.924989911318,3,3,1
-32768,32767,5139.4,2442.0,12231.899999999998,17545.24198930177,102,5850.0,-5.31508495181978,0.05741322664615446,-0.07185175003109823,17856.57226345527,3,4,3664,32767,13743.4,7748.0,8360.02,10496.98269629496,-916,9027.0,-5.315084951819779,1.085542939793404,-0.43746054451850114,17133.544787929906,1,1,-32768,25824,-13455.0,-11176.0,9431.9,14267.992939664491,305,7635.0,-5.315084951819779,0.7196528049213526,1.2618459750115463,19350.293703197374,3,4,-30831,32767,-1616.15,-437.5,11081.380000000001,16682.67502301967,-611,9346.25,-4.554120904376099,0.36721127434912104,0.2529121035564086,16340.379568724833,2,4,-32768,32767,-345.1,460.5,11982.920000000002,18251.356598173305,509,7339.25,-4.905273398029051,-0.1362270222276112,0.03424474145360845,17792.56897696339,4,2,-32768,32767,3758.3,556.5,13037.36,18386.966485444034,407,13004.5,-5.137466207517787,-0.10247955858504129,-0.013116424575362995,18311.235037539114,3,3,1
-32768,32767,4709.1,2226.0,11538.45,16261.97687503615,203,8829.0,-4.554120904376099,-0.009061493794804443,0.16708583058703752,16534.960541229,3,4,-3808,32767,11526.5,7386.0,7553.9,9491.730442309963,-204,11242.0,-4.554120904376099,1.0434877978184323,0.3625998090992324,14780.00344045968,1,1,-32768,20984,-13000.2,-10962.0,8865.46,13746.208294806629,305,5979.0,-5.315084951819779,0.6171760173328672,0.9326765136839184,18668.570657658824,3,4,-22457,32767,1041.05,24.5,8794.974999999997,14250.738043583642,-509,3972.25,-4.554120904376099,0.8294972605572688,0.7553180957872967,13928.860080781917,2,4,-32768,32767,229.9,199.0,12972.390000000001,19473.96045979024,509,11789.0,-5.48861870117074,-0.0032522038805240894,-0.26701770762357047,18982.261013904536,4,2,-32768,32767,3718.9,160.5,10409.47,15393.683468433272,305,8086.25,-4.905273398029051,0.3062186313536621,0.9127104397353838,15457.924614902222,3,3,1
-32768,32767,4030.3,774.0,12901.849999999997,17950.89119646622,204,8526.0,-4.554120904376099,0.12486372083485689,-0.4005558611576112,17954.556193345466,3,4,-4548,32767,12821.05,8148.0,8621.764999999998,10764.118808997351,102,11320.0,-4.905273398029051,0.7536993928035913,-0.41883387269085715,16566.600862880714,1,1,-32768,28060,-13045.6,-9908.0,10659.84,15495.560920877684,407,14608.0,-5.741446071165521,0.7381573060694544,0.9909566417353228,19957.31613218571,3,4,-32768,32767,-85.85,25.5,10462.935,17540.600869726575,-611,3732.0,-4.905273398029051,0.3371227118317638,0.2897914719755357,17096.678482968557,2,4,-32768,32767,3303.5,1296.5,13400.6,19386.629862383317,-102,11726.0,-5.48861870117074,-0.4187783045402621,-0.07405861025029914,19182.347583129653,4,2,-32768,32767,-405.0,406.5,12882.2,19060.22482332749,509,6510.25,-4.786313713864835,-0.07066029072961277,-0.3891509206699899,18582.023216000995,3,3,1
-23404,32767,3476.05,1216.0,12024.869999999999,16645.18670896532,103,10830.0,-4.905273398029051,0.4036329181160746,-0.45483924856104485,16591.92731872943,3,4,-104,32767,10762.7,5482.0,7892.310000000003,10299.722510825231,-814,6936.0,-4.786313713864835,1.3213051295433167,0.21363117749308103,14717.872838831025,1,1,-32768,22876,-15121.0,-11572.0,11636.5,15164.415847634884,407,21933.0,-6.151887735920324,0.5794866842541448,0.1546033227213428,21144.885282261523,3,4,-32768,32767,-563.0,172.0,10106.3,16011.072454957373,-612,4357.0,-4.554120904376099,0.20149455840033248,0.542401574622474,15615.815319732748,2,4,-32768,32767,3420.45,1225.0,13919.484999999997,19474.233436639726,509,16738.25,-5.137466207517787,-0.46663477602803977,-0.22255635837818222,19286.859717175317,4,2,-32768,32767,1290.45,587.0,13050.595000000001,18543.457743976218,305,12683.5,-4.554120904376099,0.05231729889290435,-0.4888407814397624,18119.936397515306,3,3,1
-32768,32767,2382.65,942.0,12047.039999999997,18417.481441840147,101,3645.0,-4.905273398029051,0.22194828832638525,-0.1464893365135178,18108.574282643014,3,4,-588,32767,11972.85,6154.0,9325.59,11265.343138535434,-305,12287.0,-4.905273398029051,1.041073780748488,-0.49908935687326617,16245.359194243752,1,1,-32768,23916,-12939.2,-11052.0,10828.960000000001,15189.151619009637,305,15962.0,-5.315084951819779,0.5922922306816537,0.1892771336640613,19662.08806815797,3,4,-32768,32767,-1818.5,-370.5,10164.85,16108.883353440016,-610,5629.25,-4.554120904376099,0.4107696253933173,0.6198901116081843,15805.956440532158,2,4,-32768,32767,-1366.0,-184.5,10105.5,17004.620916865973,406,3991.0,-5.137466207517787,-0.13007807835059312,0.742724091685155,16630.250506231107,4,2,-32768,32767,3511.7,229.0,13068.81,18481.050414724235,406,12224.5,-4.786313713864835,-0.11669178861512526,-0.1153755126527547,18352.21512788034,3,3,1
-30996,32767,2991.3,1026.0,10216.219999999998,15479.70364227402,203,6980.0,-4.554120904376099,0.10145360135445633,0.5001506344728108,15381.418637433935,3,4,1416,32767,11510.7,8108.0,6441.379999999999,8650.374181745581,-204,5668.0,-4.554120904376099,1.5092768078938883,1.3225073966423073,14268.277376754351,1,1,-32768,25208,-12908.8,-10118.0,10362.960000000001,15037.570946063555,407,14909.0,-4.905273398029051,0.8701514140405704,0.953293680571909,19530.981296391637,3,4,-32768,32767,-1029.7,4.0,11526.609999999997,17740.729879069386,-509,8734.5,-4.905273398029051,0.5182561037088299,0.10635729847120512,17322.15644485409,2,4,-32768,32767,1387.7,867.5,11048.91,16974.188653116205,408,11201.25,-4.786313713864835,-0.11381261123901404,0.3750901204011341,16602.488900764245,4,2,-32768,32767,3497.65,1008.5,10371.744999999999,15600.691729856086,408,5924.5,-4.554120904376099,0.13169566601355692,0.5094715864728436,15602.75805266492,3,3,1
-32768,32767,3804.3,514.0,11948.849999999997,16895.144142311234,204,7641.0,-4.554120904376099,-0.0020940780908222344,0.0028363967743789686,16901.073909666215,3,4,3188,32767,11902.3,7920.0,7355.679999999998,9729.252711607187,-204,4060.0,-4.554120904376099,1.4466533300410989,0.41324269118625967,15218.087452107771,1,1,-32768,19664,-12540.2,-9780.0,9495.819999999998,14139.378411112406,305,8721.0,-5.315084951819779,0.5610083135161461,0.657390249562483,18632.83491044774,3,4,-32768,32767,-199.0,-96.5,10603.4,16876.66713480323,-611,5077.0,-4.554120904376099,0.33430575632178,0.20655583891082907,16450.544060911783,2,4,-32768,32767,984.9,1087.0,9899.41,16350.599245094483,408,4865.5,-4.786313713864835,-0.07573533238751526,0.761258707755899,15966.997804847348,4,2,-32768,32767,3563.85,492.5,12201.29,17417.783753137268,509,14603.75,-4.786313713864835,-0.2897343452789802,0.2358548660127484,17346.793886767664,3,3,1
-22068,32767,3623.1,1212.0,10773.45,15212.550528048248,203,4718.0,-4.554120904376099,0.5885283345701869,-0.2274620317452145,15263.599264262673,3,4,5900,32767,13836.3,10858.0,7219.99,9202.38673903335,-1017,11251.0,-4.554120904376099,1.202508780879044,0.15823198275275585,16489.175943630416,1,1,-32768,25432,-13280.2,-10890.0,12000.64,16857.122610182818,407,21187.0,-5.741446071165521,0.779250159677291,0.33467435496510767,21126.243527896768,3,4,-32768,32767,-3627.55,-431.5,12185.215,17574.317920357236,-508,12825.0,-4.786313713864835,0.26561798543601356,0.2194159167567138,17509.224336046416,2,4,-32768,32767,1550.95,1322.0,12523.644999999999,18621.684014172406,508,8591.0,-4.554120904376099,-0.28634974024228743,-0.2967549369896383,18216.317016620018,4,2,-32768,32767,2128.85,1153.5,11927.705,17098.18974805597,407,13423.5,-4.554120904376099,-0.04702753645214514,-0.11815565704785636,16800.675294463614,3,3,1
-21492,32767,3493.45,260.0,12813.375000000004,17015.317113443776,101,9108.0,-5.137466207517787,0.5330508967098964,-0.6896660765094054,16948.426432858007,3,4,6452,32767,14598.7,11070.0,7559.910000000002,9381.356921828357,305,12010.0,-4.554120904376099,1.054580310136512,-0.3443012950756148,17225.89348916334,1,1,-32768,21908,-11804.4,-10050.0,9494.119999999999,13617.29506488754,305,10319.0,-4.905273398029051,0.4918713166177124,0.5583629781129447,17762.405467728746,3,4,-16476,32767,1168.25,-190.5,8508.0,13146.926684590586,-509,6425.0,-4.554120904376099,1.366769934312139,1.2742776523988661,12867.183267910657,2,4,-32768,32767,1726.8,-150.5,14200.940000000002,19519.77932791573,509,18350.5,-5.137466207517787,-0.25832346939619083,-0.42164158636267723,19103.73089215821,4,2,-32768,32767,4695.6,1784.5,12317.48,17531.846689892503,408,13587.0,-5.137466207517787,-0.3652201200568929,0.4377163771592878,17721.343778054757,3,3,1
-32768,32767,2278.9,36.0,11480.06,16550.0616405276,203,8877.0,-4.554120904376099,0.035095499404466574,0.07504772867041432,16291.184686817593,3,4,4016,32767,13949.95,11688.0,4831.929999999999,7098.555690568701,-611,3921.0,-4.321928094887363,1.6032030264549644,2.1168166651696074,15571.484298229247,1,1,-32768,27036,-9942.0,-5922.0,12957.0,16846.62994879329,407,20073.0,-5.315084951819779,0.3034703171149678,-0.18370708232387178,19195.360314409314,3,4,-32768,32767,-2023.75,-387.0,13143.175,18717.74652112127,-611,14084.5,-4.905273398029051,0.4573634312376138,-0.17278294495619084,18355.704757649593,2,4,-32768,32767,280.2,392.0,13535.099999999997,19436.916865106272,-102,12562.0,-4.786313713864835,-0.02140161322661028,-0.5247038600153626,18946.835155244265,4,2,-32768,32767,1703.6,1051.0,13619.819999999998,19255.456802519235,407,13879.5,-4.786313713864835,-0.08047005398182652,-0.4111822009476995,18845.058736974,3,3,1
-32768,32767,4349.7,2744.0,9545.010000000002,14567.762144724325,203,7611.0,-4.554120904376099,-0.1372949516766894,1.1774664298441548,14850.205362216377,3,4,2792,32767,12666.1,9376.0,5794.350000000001,8041.933970723317,-610,3374.0,-4.554120904376099,1.6471564566908232,1.6540780363709962,14895.27294479695,1,1,-32768,27944,-11923.6,-10280.0,10179.119999999999,15604.158738517182,306,8491.0,-5.315084951819779,0.8339102718674787,1.0601757889893433,19325.825167376424,3,4,-32768,32767,-1885.6,914.5,12581.48,17433.223989660783,-408,17626.0,-4.554120904376099,0.1683417427645708,-0.09037377309081585,17096.108361261635,2,4,-32768,32767,300.2,655.5,12822.98,18810.293228079026,509,10538.0,-4.786313713864835,-0.08119516008996472,-0.2934441196947306,18336.46353035394,4,2,-32768,32767,3770.05,2870.0,9159.36,14870.175543065352,408,4787.25,-4.554120904376099,-0.07113152870190757,1.0326395085512736,14975.957119663504,3,3,1
-27852,32767,3115.3,2096.0,11808.549999999997,16828.950482021028,101,8019.0,-4.554120904376099,0.3301945322467229,-0.3732923911825483,16696.04712798811,3,4,4168,32767,14248.85,10624.0,6506.475000000001,8736.914319050007,-916,4608.0,-4.905273398029051,1.4026301578286147,0.5530338071863872,16599.599831020023,1,1,-32768,29268,-11591.2,-9052.0,11141.36,15473.597675089213,305,15136.0,-5.315084951819779,0.5779656297073694,0.7471473821040533,19021.4755263623,3,4,-32768,32767,-1732.5,-758.0,10238.55,16110.284836908248,-610,6333.25,-4.554120904376099,0.3701840268074294,0.6953995102381971,15797.65077155461,2,4,-32768,32767,191.3,774.5,11040.040000000003,16981.112269379268,509,10464.0,-4.905273398029051,-0.5892748699739867,0.3608184436875961,16552.24640041345,4,2,-32768,32767,2660.65,768.5,13056.345,18560.14730622975,407,11082.5,-4.554120904376099,0.002521086159738441,-0.4154763036652729,18284.807164692767,3,3,1
-31948,32767,3215.7,-160.0,11278.350000000002,16052.460287248314,204,6706.0,-4.554120904376099,0.17812702731066488,0.2684617844674113,15973.043971015668,3,4,8164,32767,14599.5,10740.0,5638.1,7473.617080313782,306,5685.0,-4.554120904376099,1.5316051838437013,1.1470761534796745,16315.869725515708,1,1,-32768,24780,-10673.0,-6846.0,10451.7,15189.085880813791,305,9755.0,-5.315084951819779,0.464115952386505,0.5515026648141701,18250.6395066036,3,4,-32768,32767,-1503.05,-244.0,13124.765000000003,18902.99252130536,-610,12072.0,-4.905273398029051,0.37347952005414503,-0.3186187899276369,18485.56542954529,2,4,-32768,32767,1334.45,117.5,13943.64,20043.92424933695,407,11635.0,-5.137466207517787,-0.06512153917354732,-0.5370241521323682,19581.923070781377,4,2,-32768,32767,2722.65,-36.0,9468.98,13931.490124232185,407,7965.25,-4.321928094887363,-0.03452807338920702,1.2064151849760902,13849.00426926066,3,3,1
-32768,32767,3296.3,688.0,12310.419999999998,17570.593232353942,-611,9932.0,-4.554120904376099,0.047601756622710364,-0.12962331169800656,17440.041654193374,3,4,5464,32767,14099.3,10922.0,5278.620000000001,7279.569421187955,-204,4946.0,-4.554120904376099,1.7060643206766584,1.986101995128812,15783.940727841067,1,1,-32768,23164,-10179.2,-7256.0,10430.560000000001,14734.344360960498,305,11971.0,-4.905273398029051,0.43909901578585686,0.3889989227422075,17602.896670718714,3,4,-32768,32767,-327.85,-79.5,12329.704999999998,18704.789297410603,-509,8944.25,-4.905273398029051,0.16301489678820147,-0.18529880566216095,18234.12106875459,2,4,-32768,32767,434.55,78.5,12875.715,18339.537190610605,408,15696.5,-4.786313713864835,0.07510781016309807,-0.3322870021295041,17880.45096886541,4,2,-32768,32767,4550.9,199.5,13640.170000000002,17907.841163785444,408,16004.25,-4.554120904376099,0.2092150344068857,-0.44613521809635026,18037.93023603318,3,3,1
-32768,32767,-575.95,-3664.0,13066.464999999997,18501.064576695382,407,10730.0,-5.137466207517788,0.3860336216424003,-0.09964137019536867,18041.802552683035,6,2,-10320,32767,13884.0,10814.0,8951.2,11974.857071996177,-305,9000.0,-5.315084951819779,0.14231130114008225,-0.3468132759723539,18138.158611060826,3,4,-32768,10636,-6751.0,-1608.0,10825.8,13832.430231353532,408,14614.0,-5.137466207517787,-0.9239213360373951,-0.429702715565639,15077.974691582422,2,3,-32768,32767,-1111.4,-2638.0,9226.66,13820.165778577639,204,8925.25,-4.321928094887363,0.44793549349954426,1.30053401977767,13516.00321840743,2,4,-32768,32767,-671.55,-77.0,12222.805,17704.205579689104,406,15161.75,-4.905273398029051,-0.361585263005479,-0.16853106918268956,17268.987516643818,5,2,-32768,32767,-6599.2,-5394.0,14985.12,19450.021828157143,508,20400.5,-5.547277761308515,0.41319657355024436,-0.30317702670005264,20073.306212480296,3,4,2
-32768,32767,5896.4,1360.0,14139.760000000006,18245.134989332015,305,25050.0,-5.31508495181978,0.037297017334242503,-0.4691083781730927,18735.21380182249,6,2,-2440,32767,11073.9,6550.0,11335.48,12974.121728311806,306,24804.0,-4.554120904376099,0.5429353401631128,-1.2918657222044982,16809.00663632447,3,4,-32768,-2620,-17416.8,-11882.0,9928.959999999995,11041.08542337735,816,21275.0,-5.31508495181978,-0.4384673715418413,-1.5332203563181162,20473.280421075662,2,3,-32768,32767,413.05,607.0,14806.55,19635.644659849975,305,20662.25,-4.905273398029051,0.43766797954829756,-0.7054430693122593,19142.915777122354,2,4,-32768,32767,-60.5,1515.5,15057.15,20133.74551788483,509,18167.75,-5.137466207517787,-0.3439896092407867,-0.5784440706835574,19624.040954910382,5,2,-32768,32767,-9078.95,-12350.0,17147.35,21105.14773692353,509,26961.25,-5.547277761308516,0.6957879925288487,-0.49825335994109476,22485.178030204697,3,4,2
-23312,32767,7942.8,2244.0,13267.239999999996,16635.788673820065,408,19860.0,-5.315084951819779,0.10329008949432689,-0.6292831581278127,18055.471840968323,6,2,124,32767,12637.85,8902.0,9111.205000000002,11124.494676991897,-815,15549.0,-4.905273398029051,0.7657019482519474,-0.7629269113485231,16651.784149153507,3,4,-32768,-10676,-20811.6,-18908.0,8536.800000000003,9269.957533542656,1018,18043.0,-5.741446071165521,-0.22482137096008978,-1.7034601328363532,22688.28335507118,2,3,-27742,32767,-1755.6,-5099.5,15034.880000000005,19069.960459760845,407,20099.5,-4.905273398029051,0.589753695713539,-0.6117017048823334,18669.824683161864,2,4,-32768,32767,-906.0,3904.0,17241.8,21123.551580366904,611,28071.25,-5.137466207517787,-0.18630684627883484,-0.9765364773585983,20608.61581475088,5,2,-32768,32767,-8830.7,-17097.5,16393.06,21177.19475259822,407,20208.5,-5.488618701170739,0.96285074578264,-0.1673647198927357,22450.638325000917,3,4,2
-32768,32767,10207.65,7280.0,12505.98,16404.48151950205,408,24209.0,-4.905273398029051,-0.4444127904977989,0.5147339892355074,18969.654233801943,6,2,896,32767,14472.4,11218.0,10224.079999999998,11935.348685842051,-204,21622.0,-5.315084951819779,0.5020972623570964,-1.2928798210216716,18568.260085425343,3,4,-32768,-10072,-21102.4,-16810.0,8755.039999999999,9505.898392715522,1120,19619.0,-6.151887735920324,-0.2685717041427048,-1.701044421443283,23046.806390474147,2,3,-32768,32767,-2179.65,186.0,15230.48,20337.24580606518,509,19855.25,-5.137466207517788,0.3172733000487693,-0.6549211007182754,19941.771805684668,2,4,-32768,32767,-3582.85,50.0,16035.804999999997,20504.26650666431,509,26732.5,-5.547277761308515,0.013230370571215913,-0.7808444501080967,20303.706849981852,5,2,-32768,32767,-7130.45,-5863.0,16794.55,21414.10958487786,509,27480.5,-5.547277761308516,0.5074812451271022,-0.5984483951358328,22056.273530449336,3,4,2
-32768,32767,5815.25,-3066.0,17367.5,20173.382431404116,407,33033.0,-4.905273398029051,-0.000866567044514791,-1.0954404165117597,20504.492760124547,6,2,-2684,32767,10303.8,3806.0,10320.920000000002,12558.803033812785,101,11975.0,-5.315084951819779,1.0443025208846008,-0.5205045530861243,16000.17660527533,3,4,-32768,5492,-15764.2,-8718.0,11069.439999999999,12701.62270445457,-1018,25411.0,-6.151887735920324,-0.3001997200395901,-1.2872093103496958,20044.317399203195,2,3,-32768,32767,669.25,-1750.0,13131.5,18101.44316978476,305,10737.0,-4.905273398029051,0.3371473028890395,-0.2449345305347368,17655.79304789224,2,4,-32768,32767,1373.45,1694.0,14969.55,20081.543205732076,508,21008.25,-5.137466207517788,-0.2969875264490756,-0.6882823132860114,19621.195772684194,5,2,-32768,32767,-2437.25,-3457.5,13048.275,18818.08900716486,508,13334.25,-4.786313713864835,0.4578604190459189,-0.2282483445920418,18502.827831172184,3,4,2
-32768,32767,7745.6,5830.0,12975.599999999997,17465.03910041278,407,14208.0,-5.315084951819779,-0.373036218075597,0.11989478263899445,18702.153100645926,6,2,-12620,32767,13206.75,10796.0,11237.425,13614.523340033458,-1223,18052.75,-5.741446071165521,0.23211558012114727,-0.9221553101208766,18721.798232274592,3,4,-32768,16776,-15020.2,-12296.0,13731.840000000002,16693.09915913885,714,25615.0,-6.151887735920324,0.4044665060175311,-1.001218391240783,22143.463812150076,2,3,-32768,32767,-940.95,23.0,12135.329999999998,18545.69148566801,408,7154.25,-5.137466207517787,-0.003884518154132935,-0.008303675717568737,18100.57805568651,2,4,-32768,32767,940.15,200.5,16720.179999999993,22661.90639138961,407,21802.5,-5.898430254961468,-0.18016687125376743,-0.9836407712143158,22108.093161781275,5,2,-32768,32767,-6954.9,-4426.0,18009.1,22249.844531449748,407,26726.0,-6.32479137430721,0.48242574000012434,-0.7447560698709479,22774.403100849868,3,4,2
-31260,32767,11016.0,9466.0,13073.2,17292.384432703926,406,22151.0,-5.315084951819779,-0.5505134613992075,0.15301227862347266,20135.23000613601,6,2,-20716,32767,11688.4,11594.0,14573.6,17256.31586100396,-1425,30607.0,-5.31508495181978,-0.21652379112420325,-1.11610627421491,20481.94594759004,3,4,-32768,10800,-16294.4,-16728.0,13348.399999999998,15414.294576958857,917,28904.0,-6.151887735920325,0.33883095502598787,-1.2925694319878467,22163.662260556128,2,3,-32768,32767,-6830.75,-5257.5,13978.1,18871.770198046994,509,19947.5,-5.547277761308514,0.4303451385715539,-0.006967547663299101,19621.306542888524,2,4,-32768,32767,33.35,-983.5,16675.685000000005,22143.530309218157,509,20183.5,-5.898430254961468,0.03070881023213367,-0.8563501750942266,21582.86936554081,5,2,-32768,32767,-4369.95,-7751.0,21835.65,25011.97720561512,406,38739.25,-6.3082418087521965,0.33585117040459483,-1.369152280063912,24767.22666246667,3,4,2
-22672,32767,11545.0,10796.0,11869.8,15979.228016396788,305,21528.0,-5.315084951819779,-0.34957856986744085,-0.2941684192011622,19387.005096197816,6,2,-5384,32767,8748.85,4558.0,11698.535,13774.115855759845,1018,19902.0,-4.905273398029051,0.6216366310981244,-0.9683763924577997,16024.429180161145,3,4,-32768,-2476,-19914.4,-14796.0,10093.84,11112.785952273744,1019,21282.0,-6.519957535109694,-0.08913606163699064,-1.5899318386214367,22669.42077777904,2,3,-32768,32767,-4881.0,-1438.5,15088.5,20573.700731503646,408,18483.25,-5.547277761308515,0.29364180118441635,-0.45880821647097614,20638.25246235737,2,4,-32768,32767,-3806.55,-1724.0,17130.459999999995,21413.04803022533,612,39798.25,-5.547277761308515,-0.04661258779884236,-1.0109247176332694,21215.14830374749,5,2,-32768,32767,-7826.5,-4706.5,18666.85,22899.257601158395,306,34692.0,-6.32479137430721,0.45831086000723165,-0.8229912632449339,23651.87732506661,3,4,2
-32768,32767,10503.25,5408.0,12876.225,17122.247159071027,408,23366.0,-4.905273398029051,-0.4943959958089178,0.3396481584740312,19718.79917616689,6,2,-2056,32767,12339.15,9078.0,12408.58,14369.557321222346,305,30515.75,-5.741446071165521,0.46941733661680396,-1.4177425925907838,18665.867015759006,3,4,-32768,-8784,-20704.8,-14526.0,8778.479999999996,9515.367966444708,917,19248.0,-5.741446071165521,-0.3019558405024321,-1.6684688323791619,22687.085736162764,2,3,-32768,32767,-321.15,-381.0,14339.35,19950.09344200515,-103,18230.5,-5.137466207517787,0.32405896825532293,-0.5665881572087956,19447.597647267386,2,4,-32768,32767,-3509.7,-98.5,16866.239999999998,21602.93721282022,408,32598.25,-5.547277761308514,0.007735882486707386,-0.986291126453025,21346.441049973648,5,2,-32768,32767,-4226.85,-348.5,17363.705000000005,21977.608572255154,408,30193.75,-5.898430254961468,0.19516390057642552,-0.8666127146563931,21834.165327531988,3,4,2
-32768,32767,7655.05,4002.0,13423.470000000001,17287.121389772696,509,26281.0,-4.905273398029051,-0.07743922163120508,-0.1952892985842376,18506.813019804355,6,2,-4916,32767,11345.6,6196.0,11121.92,12976.696783485631,-713,18769.0,-5.315084951819779,0.6571016239238242,-1.0005088816387624,16991.10254809852,3,4,-32768,-2732,-20564.6,-15758.0,9934.66,10597.98545106817,916,20482.0,-5.741446071165521,-0.040586712489905474,-1.6656055428087548,23013.131121166454,2,3,-32768,32767,-2644.65,-345.0,13520.914999999999,17780.29423199503,407,19544.75,-4.554120904376099,0.38864716312839453,-0.29823108791623687,17530.71856627674,2,4,-32768,32767,-1132.95,549.0,16076.935000000003,20653.09205721226,509,30131.5,-5.137466207517787,-0.13375421449714575,-0.921076413925721,20162.000809691483,5,2,-32768,32767,-6048.45,22.0,16931.795000000002,20707.495674335696,408,26778.5,-5.547277761308514,0.3162271437910732,-0.7295977151958617,21069.98114973053,3,4,2
-27424,32767,7069.45,3706.0,12830.540000000003,16476.423987577557,407,19098.0,-4.905273398029051,-0.07955176447392796,-0.45021751935872256,17546.396876566996,6,2,-1888,32767,13799.65,15110.0,10857.649999999998,12543.47756814798,-915,21356.0,-4.905273398029051,0.14762551162765236,-1.3950332780074042,18436.437512437158,3,4,-32768,-2156,-19887.6,-18184.0,7569.160000000002,9208.508367694236,1017,15623.0,-5.741446071165521,-0.1740092061059221,-0.9656084794949078,21819.10696614323,2,3,-32768,32767,-2388.35,-6962.5,13860.314999999997,18434.35794572332,306,15771.25,-4.905273398029051,0.7520739132912446,-0.16555135560577172,18125.630773851706,2,4,-32768,32767,-3901.7,-3738.0,14082.100000000002,18539.145770646046,611,20009.5,-4.905273398029051,-0.06188219744597284,-0.6201788080602042,18486.16218959468,5,2,-32768,32767,-9627.6,-14344.0,18027.280000000006,22263.81469985487,408,30692.5,-5.488618701170739,0.8317319213980602,-0.47403076061311733,23739.929538648594,3,4,2
