-4081,-32768,-32768,9057,32767,29333,17492,-32768,-32768,-32768,32767,32767,12888,-21488,-32768,-21617,7246,32767,-30450,24294
-2783,-32768,-32768,32767,32767,-8660,13373,-16986,-32768,11858,32767,-11338,-17070,-16335,-32768,-11388,32767,-18405,-4444,-10925
2,104,206,307,409,511,613,714,817,918,1020,1122,1223,1326,1427,1530,1631,1732,1835,1936
8136,19828,26352,-8268,-8528,-10756,-17688,5068,32767,32767,-32768,-27900,-17724,11168,32572,32767,-7860,-32768,-27344,12176
31968,27260,32767,26024,-900,-15684,32767,32767,32767,32767,26404,-12808,21988,32767,32767,23604,32767,5528,25828,32767
-14656,-1680,-13116,-32768,-18184,-32768,-32768,-32232,14476,-1416,-32768,-32768,-32768,-24852,13688,-5828,-32768,-32768,-32768,-26700
32767,4524,-22151,-32768,-32768,14236,32767,32767,-14761,13388,-32768,32767,32767,32767,12069,9096,-32768,-32768,32767,31956
-30495,-7863,32767,32767,1160,7017,-32768,-32768,-32768,32767,32767,-32768,1618,-32768,-32768,32767,32767,-32768,-7242,-32768
-31381,10415,32767,19,-20227,-13242,5597,-32768,4047,32767,-6844,19635,-32767,-16841,-5438,32767,6929,-13664,-6981,-32768
2,105,206,308,410,511,614,715,817,919,1021,1123,1224,1326,1428,1530,1632,1734,1835,1937
32767,32767,-20016,-32768,-2880,11612,32767,32767,-26564,-32768,-15380,8796,28376,32767,-9380,-32768,-32768,4152,14964,32767
10188,32767,32767,-14484,32767,32767,32767,32767,32767,-8268,32767,32767,32767,12760,32767,14536,-60,32767,28320,25620
7844,-21972,-32768,-32768,-32768,-23088,13476,-13384,-32768,-32768,-32768,-32768,-4576,7276,-32768,-32768,-32768,-32768,-9136,10004
-32768,10039,-32768,32767,32767,32767,-20411,25556,-32768,25969,32767,32767,24300,9473,-32768,-32768,32767,32767,17220,-28322
-6633,32767,32767,27871,-32768,-32768,-30569,32767,32767,29076,-32768,-32768,-32768,32767,32767,14159,9627,-32768,-32768,9974
16588,32767,-11409,16982,-6118,-32768,7709,32767,6583,32767,-17519,-32768,-21403,32767,32767,-14216,-27945,-32768,-32768,28492
2,104,206,308,410,511,613,715,817,918,1021,1122,1224,1326,1427,1530,1631,1734,1835,1936
-80,-20868,-23388,7544,32767,32767,-2884,-31744,-14180,12376,18376,32767,-2316,-21544,-26728,2772,10112,32767,26544,-4536
32767,-32768,32767,32767,32767,32767,32767,-13016,29356,32767,32767,31624,32767,32767,-4700,32767,32767,-1088,32767,24040
-32768,-32768,-32768,-32768,14700,1476,-32768,-32768,-32768,-32768,-3732,13028,-32768,-32768,-32768,-32768,-23872,880,-32768,-32768
-32768,-19322,32767,32767,-5195,-602,-32768,-32768,32767,32767,-15424,-11452,-32768,-32768,32767,32767,32767,-32768,-23250,-32768
32767,6198,-32768,-32768,-23483,32767,32767,32767,-32377,-32768,-32768,32767,32767,28953,-1178,-32768,-32768,19442,32767,21174
-137,-29241,11539,-32768,-13817,32767,-3958,-32768,23092,-32768,-32768,32767,-8554,-16495,10440,-32768,-32768,32767,32767,15085
1,103,204,307,408,511,612,713,816,917,1019,1121,1223,1325,1426,1528,1630,1732,1834,1936
-23680,10656,32767,32767,-16828,-32768,-17432,4352,28324,32767,-3544,-18232,-23144,-2472,3576,32767,21916,-21556,-29436,-15324
32767,32767,28028,32767,28548,-12364,15876,32767,24300,22304,32767,3952,-6888,32767,29184,8280,32767,20424,-19592,32767
-32768,-32768,4616,-14688,-32768,-32768,-32768,-32768,5516,6532,-32768,-32768,-32768,-32768,-6412,7312,-32768,-32768,-32768,-32768
32767,32767,5701,32069,-32768,-32768,32767,32767,-7559,1568,-32768,-32768,32767,32767,-4094,11008,-20245,-32768,32767,32767
-32768,-32768,-32768,32767,32767,31725,-6539,-32768,-14353,30967,32767,699,19088,-32768,-29796,-10966,32767,19357,18826,-32768
6852,-32768,-2928,32767,-5490,-32768,6285,-31197,-32768,32767,9737,15190,-1442,-32768,-32768,32767,32767,20857,13204,-19806
1,104,205,307,409,511,613,714,816,918,1020,1121,1224,1325,1428,1529,1630,1733,1834,1937
29892,32767,-28476,-32768,-17172,1684,14112,32767,18860,-17752,-32768,2928,19740,32767,32767,-17780,-32768,-148,12860,32767
21024,32767,32767,-20148,31440,32767,32568,-2152,32767,32767,26260,32767,32767,20,32767,19672,-25284,32767,32767,22348
4108,-2864,-32768,-32212,-32768,-32768,-11228,16188,-32768,-32768,-32768,-32768,-20760,8596,-32768,-32768,-32768,-32768,-30148,7712
15758,14581,-32768,-32768,32767,32767,-114,-24632,-32768,-32768,32767,32767,14221,-4059,29628,-32768,-8411,32767,14450,27199
-8041,32767,32767,32767,-32768,-32768,-30071,19789,32767,29796,-21181,-32768,-30756,-32768,32767,21787,27373,-32768,-32768,-9375
-23286,32767,32425,-30561,4920,-32768,-32768,32767,30000,2382,22386,-32768,-32768,32767,32767,17844,-25814,-32768,-32768,-15707
2,103,205,307,408,511,612,715,816,917,1020,1121,1223,1325,1427,1529,1630,1732,1834,1936
-60,-21056,-32768,8896,4036,32767,25748,-7716,-32768,-6376,11988,31588,32767,-12848,-20080,-26632,7184,13536,32767,19464
32767,11964,15424,32767,32767,14980,32767,14920,-32044,32767,32767,23668,20432,32767,13984,14976,32767,23620,19412,32767
-32768,-32768,-32768,-32768,-11684,16376,-32768,-32768,-32768,-32768,-27200,1940,2556,-32768,-32768,-32768,-32768,-6868,14248,-32768
-32768,-32768,32767,32767,23730,2999,26724,-32768,-5160,32767,32767,11788,-2443,-32768,-32768,32767,32767,17370,-18432,-10166
32767,1990,5225,-32768,-19302,-11120,32767,15526,32767,-32768,-32768,-22889,27297,32767,-4230,3088,-32768,-32768,5177,32767
14957,17425,7915,-25682,-32768,32767,32767,10827,-23232,-25112,-32768,-16121,32767,2938,16184,3617,-19684,-32768,27715,32767
2,104,206,308,409,511,613,715,817,919,1020,1122,1224,1325,1428,1529,1632,1733,1834,1937
-23524,-23672,2568,17696,31936,-7656,-28300,-17924,11724,22708,32767,508,-32768,-30428,6540,12552,32767,25144,-13748,-31760
-12664,22332,27456,25976,21972,32767,-704,23972,32767,15744,24828,32767,2960,-13192,32767,15672,32652,28800,32767,-24260
-32768,-32768,-30700,-800,-4684,-32768,-32768,-32768,-30584,1748,-456,-32768,-32768,-32768,-32768,-8224,8780,-8280,-32768,-32768
-29116,32767,32767,18792,-16448,-32768,-32768,32767,32767,5461,-5235,-32768,-32768,32767,32767,22168,-3687,-3232,-32768,-32768
16573,-20042,-32768,-32768,32767,32767,4703,-22983,-32768,-32768,32767,32767,32767,32767,-32768,-16402,-32751,32767,32767,9786
-25708,-2560,-32768,-13485,32767,10199,-579,8177,-16976,-29183,32767,32767,-25069,3744,-22185,-32768,32767,32767,-11485,-31289
2,103,206,307,409,511,612,715,816,919,1020,1121,1224,1325,1427,1529,1631,1733,1835,1936
2020,15924,25044,3724,-18176,-18008,-8536,10512,21120,14032,-20524,-18972,-32768,-1568,9408,11676,4056,-32768,-32768,-7596
32388,13616,19696,32767,-1016,-32768,22592,18040,31904,19832,21188,-32768,1492,18968,25504,18400,28204,1528,-7296,20088
